time,open,high,low,close,Volume,Volume MA
-418732200,46.400002,46.400002,46.400002,46.400002,1840000,1864000
-418645800,45.75,45.75,45.75,45.75,2100000,1898000
-418559400,45.82,45.82,45.82,45.82,2370000,1946500
-418473000,45.599998,45.599998,45.599998,45.599998,1770000,1958500
-418386600,45.349998,45.349998,45.349998,45.349998,1720000,1942000
-418127400,44.700001,44.700001,44.700001,44.700001,2600000,1991000
-418041000,45.52,45.52,45.52,45.52,2400000,2021500
-417954600,46.279999,46.279999,46.279999,46.279999,2180000,2024000
-417868200,46.290001,46.290001,46.290001,46.290001,1600000,2026500
-417781800,46.450001,46.450001,46.450001,46.450001,1580000,2021000
-417522600,46.43,46.43,46.43,46.43,1450000,2000500
-417436200,46.200001,46.200001,46.200001,46.200001,1220000,1965500
-417349800,46.84,46.84,46.84,46.84,1620000,1950000
-417263400,46.810001,46.810001,46.810001,46.810001,1760000,1938000
-417177000,47,47,47,47,1330000,1899000
-416917800,46.860001,46.860001,46.860001,46.860001,1610000,1882500
-416831400,46.619999,46.619999,46.619999,46.619999,1580000,1851500
-416745000,46.259998,46.259998,46.259998,46.259998,1640000,1831500
-416658600,46.34,46.34,46.34,46.34,1640000,1806000
-416572200,46.240002,46.240002,46.240002,46.240002,1720000,1786500
-416313000,46.23,46.23,46.23,46.23,1430000,1766000
-416226600,46.119999,46.119999,46.119999,46.119999,1390000,1730500
-416140200,45.93,45.93,45.93,45.93,1640000,1694000
-416053800,45.849998,45.849998,45.849998,45.849998,1580000,1684500
-415967400,46.27,46.27,46.27,46.27,1800000,1688500
-415704600,46.400002,46.400002,46.400002,46.400002,2420000,1679500
-415618200,46.369999,46.369999,46.369999,46.369999,1830000,1651000
-415531800,45.580002,45.580002,45.580002,45.580002,2280000,1656000
-415445400,46.52,46.52,46.52,46.52,1890000,1670500
-415359000,46.98,46.98,46.98,46.98,2180000,1700500
-415099800,47.599998,47.599998,47.599998,47.599998,2830000,1769500
-414927000,47.110001,47.110001,47.110001,47.110001,2650000,1841000
-414840600,46.73,46.73,46.73,46.73,1970000,1858500
-414754200,46.34,46.34,46.34,46.34,1690000,1855000
-414495000,46.490002,46.490002,46.490002,46.490002,1600000,1868500
-414408600,46.27,46.27,46.27,46.27,2140000,1895000
-414322200,46.009998,46.009998,46.009998,46.009998,2290000,1930500
-414235800,45.720001,45.720001,45.720001,45.720001,2210000,1959000
-414149400,45.740002,45.740002,45.740002,45.740002,1820000,1968000
-413890200,45.290001,45.290001,45.290001,45.290001,2560000,2010000
-413803800,44.889999,44.889999,44.889999,44.889999,2240000,2050500
-413717400,44.669998,44.669998,44.669998,44.669998,2310000,2096500
-413544600,45.139999,45.139999,45.139999,45.139999,1880000,2108500
-413285400,44.869999,44.869999,44.869999,44.869999,2230000,2141000
-413199000,44.91,44.91,44.91,44.91,2130000,2157500
-413112600,44.43,44.43,44.43,44.43,2190000,2146000
-413026200,44.380001,44.380001,44.380001,44.380001,2440000,2176500
-412939800,45.080002,45.080002,45.080002,45.080002,2300000,2177500
-412680600,45.98,45.98,45.98,45.98,2570000,2211500
-412594200,45.84,45.84,45.84,45.84,2180000,2211500
-412507800,46.389999,46.389999,46.389999,46.389999,2360000,2188000
-412421400,46.810001,46.810001,46.810001,46.810001,2470000,2179000
-412335000,47.040001,47.040001,47.040001,47.040001,2400000,2200500
-412075800,46.799999,46.799999,46.799999,46.799999,2600000,2246000
-411989400,46.48,46.48,46.48,46.48,2210000,2276500
-411903000,46.130001,46.130001,46.130001,46.130001,2180000,2278500
-411816600,46.5,46.5,46.5,46.5,2370000,2282500
-411730200,46.540001,46.540001,46.540001,46.540001,2450000,2294500
-411471000,46.540001,46.540001,46.540001,46.540001,2500000,2328500
-411384600,46.540001,46.540001,46.540001,46.540001,2370000,2319000
-411298200,46.43,46.43,46.43,46.43,1900000,2302000
-411211800,46.07,46.07,46.07,46.07,2060000,2289500
-411125400,46.369999,46.369999,46.369999,46.369999,2380000,2314500
-410693400,46.389999,46.389999,46.389999,46.389999,2440000,2325000
-410607000,46.349998,46.349998,46.349998,46.349998,2420000,2339500
-410520600,46.560001,46.560001,46.560001,46.560001,2790000,2369500
-410261400,46.669998,46.669998,46.669998,46.669998,3680000,2431500
-410088600,46.200001,46.200001,46.200001,46.200001,1960000,2414500
-410002200,46.599998,46.599998,46.599998,46.599998,2260000,2399000
-409915800,46.66,46.66,46.66,46.66,2710000,2425500
-409656600,46.419998,46.419998,46.419998,46.419998,2500000,2432500
-409570200,46.25,46.25,46.25,46.25,2230000,2420500
-409483800,46.16,46.16,46.16,46.16,2330000,2417000
-409397400,46.27,46.27,46.27,46.27,2470000,2410500
-409311000,46.18,46.18,46.18,46.18,2340000,2417000
-409051800,45.860001,45.860001,45.860001,45.860001,2350000,2425500
-408965400,45.18,45.18,45.18,45.18,2370000,2425500
-408879000,45.23,45.23,45.23,45.23,2210000,2413500
-408792600,45.220001,45.220001,45.220001,45.220001,2140000,2395500
-408706200,44.639999,44.639999,44.639999,44.639999,2400000,2397000
-408447000,44.400002,44.400002,44.400002,44.400002,2740000,2439000
-408360600,44.529999,44.529999,44.529999,44.529999,1920000,2432000
-408274200,44.869999,44.869999,44.869999,44.869999,1920000,2409000
-408187800,45.029999,45.029999,45.029999,45.029999,1910000,2382500
-408101400,44.82,44.82,44.82,44.82,2010000,2362000
-407842200,44.490002,44.490002,44.490002,44.490002,1700000,2307500
-407755800,44.709999,44.709999,44.709999,44.709999,1800000,2213500
-407669400,44.91,44.91,44.91,44.91,1950000,2213000
-407583000,44.720001,44.720001,44.720001,44.720001,1920000,2196000
-407496600,44.619999,44.619999,44.619999,44.619999,1680000,2144500
-407237400,44.529999,44.529999,44.529999,44.529999,1750000,2107000
-407151000,43.889999,43.889999,43.889999,43.889999,2610000,2126000
-407064600,43.82,43.82,43.82,43.82,2110000,2115000
-406978200,43.619999,43.619999,43.619999,43.619999,1840000,2083500
-406891800,43.32,43.32,43.32,43.32,2120000,2072500
-406632600,42.57,42.57,42.57,42.57,2740000,2092000
-406546200,42.389999,42.389999,42.389999,42.389999,2550000,2101000
-406459800,43.040001,43.040001,43.040001,43.040001,2380000,2109500
-406373400,42.990002,42.990002,42.990002,42.990002,2220000,2113500
-406287000,43.509998,43.509998,43.509998,43.509998,2060000,2096500
-406027800,43.459999,43.459999,43.459999,43.459999,1800000,2049500
-405941400,43.490002,43.490002,43.490002,43.490002,1670000,2037000
-405855000,43.630001,43.630001,43.630001,43.630001,1790000,2030500
-405768600,43.48,43.48,43.48,43.48,1680000,2019000
-405423000,43.380001,43.380001,43.380001,43.380001,1710000,2004000
-405336600,43.450001,43.450001,43.450001,43.450001,1580000,1998000
-405250200,43.41,43.41,43.41,43.41,1620000,1989000
-405163800,43.259998,43.259998,43.259998,43.259998,1620000,1972500
-405077400,43.740002,43.740002,43.740002,43.740002,1700000,1961500
-404818200,44.060001,44.060001,44.060001,44.060001,1890000,1972000
-404731800,44.220001,44.220001,44.220001,44.220001,1860000,1977500
-404645400,44.23,44.23,44.23,44.23,1840000,1939000
-404559000,44.209999,44.209999,44.209999,44.209999,1830000,1925000
-404472600,44.07,44.07,44.07,44.07,1630000,1914500
-404213400,43.779999,43.779999,43.779999,43.779999,1650000,1891000
-404127000,43.75,43.75,43.75,43.75,1600000,1834000
-404040600,44.040001,44.040001,44.040001,44.040001,1840000,1798500
-403954200,44.07,44.07,44.07,44.07,1580000,1758500
-403867800,44.049999,44.049999,44.049999,44.049999,1600000,1727500
-403608600,43.849998,43.849998,43.849998,43.849998,1450000,1697000
-403522200,44.040001,44.040001,44.040001,44.040001,1540000,1684000
-403435800,44.099998,44.099998,44.099998,44.099998,1830000,1692000
-403349400,44.110001,44.110001,44.110001,44.110001,1630000,1684000
-403263000,44.060001,44.060001,44.060001,44.060001,1610000,1680500
-403003800,43.880001,43.880001,43.880001,43.880001,1590000,1674500
-402917400,43.91,43.91,43.91,43.91,1660000,1678500
-402831000,44.09,44.09,44.09,44.09,1710000,1683000
-402744600,44.18,44.18,44.18,44.18,1930000,1698500
-402658200,44.110001,44.110001,44.110001,44.110001,1650000,1696000
-402399000,44.139999,44.139999,44.139999,44.139999,1620000,1682500
-402312600,44.419998,44.419998,44.419998,44.419998,2300000,1704500
-402226200,44.540001,44.540001,44.540001,44.540001,2160000,1720500
-402139800,44.439999,44.439999,44.439999,44.439999,1820000,1720000
-402053400,44.490002,44.490002,44.490002,44.490002,1830000,1730000
-401794200,44.389999,44.389999,44.389999,44.389999,1950000,1745000
-401707800,44.790001,44.790001,44.790001,44.790001,2400000,1785000
-401621400,44.98,44.98,44.98,44.98,2920000,1839000
-401535000,44.98,44.98,44.98,44.98,2350000,1877500
-401448600,44.98,44.98,44.98,44.98,2370000,1916000
-401189400,44.950001,44.950001,44.950001,44.950001,2010000,1944000
-401103000,45.02,45.02,45.02,45.02,1890000,1961500
-401016600,45.080002,45.080002,45.080002,45.080002,2290000,1984500
-400930200,45.41,45.41,45.41,45.41,2480000,2027000
-400584600,45.48,45.48,45.48,45.48,2560000,2074500
-400498200,45.650002,45.650002,45.650002,45.650002,2840000,2137000
-400411800,45.720001,45.720001,45.720001,45.720001,2990000,2203500
-400325400,45.560001,45.560001,45.560001,45.560001,2640000,2250000
-400239000,45.5,45.5,45.5,45.5,2380000,2272500
-399983400,45.73,45.73,45.73,45.73,2290000,2304500
-399897000,45.740002,45.740002,45.740002,45.740002,2200000,2333500
-399810600,46.02,46.02,46.02,46.02,2310000,2334000
-399724200,46.389999,46.389999,46.389999,46.389999,2860000,2369000
-399637800,46.34,46.34,46.34,46.34,2390000,2397500
-399378600,46.27,46.27,46.27,46.27,2210000,2416500
-399292200,46.130001,46.130001,46.130001,46.130001,2300000,2434000
-399205800,46.310001,46.310001,46.310001,46.310001,2590000,2443500
-399119400,46.360001,46.360001,46.360001,46.360001,2520000,2423500
-399033000,46.59,46.59,46.59,46.59,2430000,2427500
